https://raw.githubusercontent.com/algolia/training-set-visual/master/training_images/type,category,local_path
watches_styles,analog,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/watches_styles/analog/01-09-2015_tsovet_svt-cn38_goldsilverdarkbrown_2_am.jpg
watches_styles,analog,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/watches_styles/analog/01-09-2015_tsovet_svtcv43_stainlessbeigetan_1_am.jpg
watches_styles,analog,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/watches_styles/analog/02-03-2015_timex_weekenderchronooversizedwatch_black_black_1.jpg
watches_styles,analog,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/watches_styles/analog/02-03-2015_timex_weekenderchronooversizedwatch_cream_blue_1.jpg
watches_styles,analog,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/watches_styles/analog/02-09-2017_timex_xpeanutsweekender_silvertone_charlie_tw2r41100_ah_1.jpg
watches_styles,analog,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/watches_styles/analog/03-01-2017_simplewatchco_kent38watch_gold_navy_sw01-28_cw_1_1.jpg
watches_styles,analog,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/watches_styles/analog/03-05-2016_simplewatchco_dixonwatch_black_gold_jtl_1.jpg
watches_styles,analog,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/watches_styles/analog/03-05-2016_simplewatchco_earlwatch_black_jtl_1.jpg
watches_styles,analog,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/watches_styles/analog/03-05-2016_simplewatchco_earlwatch_tanblack_white_hh_1.jpg
watches_styles,analog,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/watches_styles/analog/03-05-2016_simplewatchco_earlwatch_whitegold_white_sh_1.jpg
watches_styles,analog,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/watches_styles/analog/03-05-2016_simplewatchco_kentwatch_tansilver_white_sh_1.jpg
watches_styles,analog,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/watches_styles/analog/03-12-2016_simplewatch_cokent38watch_tan_silver_white_sw01-20_sp_1_1.jpg
watches_styles,analog,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/watches_styles/analog/04-10-2017_timex_scovillpoweredbyintelligentquartz_stainlesssteel_black_tw2r43500_sh_1.jpg
watches_styles,analog,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/watches_styles/analog/04-12-2015_uniformwares_m37wristwatch_polishedsteel_whiterubber_1.jpg
watches_styles,analog,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/watches_styles/analog/04-12-2015_uniformwares_m37wristwatch_steelbrowncordovan_1_1.jpg
watches_styles,analog,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/watches_styles/analog/05-03-2014_mwc_g10bhsilvermilitarywatch_marinesnatostrap.jpg
watches_styles,analog,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/watches_styles/analog/05-03-2014_mwc_g10stealthmilitarywatchluftwaffenatostrap.jpg
watches_styles,analog,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/watches_styles/analog/05-03-2014_mwc_g10stealthmilitarywatch_bondnatostrap.jpg
watches_styles,analog,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/watches_styles/analog/05-06-2015_larsson_jennings_chainmetalseries_black_jm_1.jpg
watches_styles,analog,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/watches_styles/analog/05-06-2015_larsson_jennings_chainmetalseries_gold_jm_1.jpg
watches_styles,analog,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/watches_styles/analog/05-06-2015_larsson_jennings_chainmetalseries_silver_jm_1.jpg
watches_styles,analog,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/watches_styles/analog/05-06-2015_larsson_jennings_laderwatch_black_1.jpg
watches_styles,analog,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/watches_styles/analog/05-06-2015_larsson_jennings_laderwatch_brown_1.jpg
watches_styles,analog,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/watches_styles/analog/05-06-2015_larsson_jennings_laderwatch_svart_1.jpg
watches_styles,analog,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/watches_styles/analog/05-06-2015_larsson_jennings_litenwatch_black_1.jpg
watches_styles,analog,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/watches_styles/analog/05-06-2015_larsson_jennings_litenwatch_gold_1.jpg
watches_styles,analog,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/watches_styles/analog/05-06-2015_larsson_jennings_saxonwatch_black_1_dl.jpg
watches_styles,analog,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/watches_styles/analog/05-06-2015_larsson_jennings_saxonwatch_gold_1_dl.jpg
watches_styles,analog,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/watches_styles/analog/05-06-2015_larsson_jennings_saxonwatch_silver_1_dl.jpg
watches_styles,analog,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/watches_styles/analog/05-09-2017_timex_scovillcoastline_black_tw2r45800_cw_1.jpg
watches_styles,analog,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/watches_styles/analog/05-09-2017_timex_scovillcoastline_greyblack_tw2r46100_th_1.jpg
watches_styles,analog,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/watches_styles/analog/05-09-2017_timex_scovillcoastline_stainlesssteelblue_tw2r46000_th_1.jpg
watches_styles,analog,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/watches_styles/analog/05-09-2017_timex_scovill_grey_blue_tw2r46200_cw_1.jpg
watches_styles,analog,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/watches_styles/analog/05-09-2017_timex_xpeanutsweekender_silvertone_snoopy_tw2r41400_ah_1.jpg
watches_styles,analog,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/watches_styles/analog/05-09-2017_timex_xpeanuts_weekender_silvertone_linus_tw2r41200_mg_1_x.jpg
watches_styles,analog,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/watches_styles/analog/05-09-2017_timex_xpeanuts_weekender_silvertone_lucy_tw2r41300_mg_1_x_1.jpg
watches_styles,analog,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/watches_styles/analog/08-02-2016_timex_xredwingwaterbury38mmwatch_black_rust_sh_1.jpg
watches_styles,analog,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/watches_styles/analog/08-08-2017_timex_mk1aluminiumwatch_black_tw2r37400_hh_1.jpg
watches_styles,analog,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/watches_styles/analog/08-08-2017_timex_mk1aluminiumwatch_blue_tw2r37300_th_1.jpg
watches_styles,analog,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/watches_styles/analog/08-08-2017_timex_mk1aluminiumwatch_olive_silver_tw2r37600_mg_1.jpg
watches_styles,analog,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/watches_styles/analog/08-08-2017_timex_mk1aluminiumwatch_olive_tw2r37500_hh_1.jpg
watches_styles,analog,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/watches_styles/analog/08-12-2017_timex_it_snicethatmk1watch_black_tw2r78300_eh_1.jpg
watches_styles,analog,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/watches_styles/analog/09-11-2017_uniformwares_m40datewatch_pvdgrey_tannappaleather_m40-sgr-01-nap-tan_hh_1.jpg
watches_styles,analog,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/watches_styles/analog/09-11-2017_uniformwares_m40datewatch_pvdrosegold_brown_m40-srg-01-nap-bro_hh_1.jpg
watches_styles,analog,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/watches_styles/analog/10-08-2017_timex_fairfieldsub-second_silvertone_white_tw2r38000_hh_1.jpg
watches_styles,analog,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/watches_styles/analog/10-08-2017_timex_scovillchronograph_black_tw2r47500_sh_1.jpg
watches_styles,analog,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/watches_styles/analog/10-08-2017_timex_scovillchronograph_gunmetal_black_tw2r47200_hh_1.jpg
watches_styles,analog,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/watches_styles/analog/10-08-2017_timex_scovillstainlesssteelblack_tw2r46500_th_1.jpg
watches_styles,analog,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/watches_styles/analog/10-08-2017_timex_scovillstainlesssteelgreen_tw2r46300_th_1.jpg
watches_styles,analog,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/watches_styles/analog/10-08-2017_timex_scovill_stainlesssteel_black_tw2r46600_jtl_1.jpg
watches_styles,analog,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/watches_styles/analog/10-08-2017_timex_scovill_stainlesssteel_white_tw2r46700_ah_1.jpg
watches_styles,analog,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/watches_styles/analog/10-08-2017_timex_waterburywatch_steel_black_tw2r38800_tc_1.jpg
watches_styles,analog,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/watches_styles/analog/10-08-2017_timex_waterbury_gunmetal_cream_tw2r38600_tc_1.jpg
watches_styles,analog,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/watches_styles/analog/10-08-2017_timex_waterbury_stainlesssteel_black_tw2r38900_tc_1.jpg
watches_styles,analog,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/watches_styles/analog/10-08-2017_timex_x_horween_easyreader40thanniversaryspecial_silverstone_green_tw2r35900_mg_1.jpg
watches_styles,analog,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/watches_styles/analog/11-09-2017_timex_horweeneasyreader40thanniversaryspecial_silverstone_blue_tw2r36000_cw_1.jpg
watches_styles,analog,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/watches_styles/analog/11-09-2017_timex_scovillchronograph_stainlesssteel_natural_tw2r47600_ja_1.jpg
watches_styles,analog,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/watches_styles/analog/11-09-2017_timex_scovill_grey_natural_tw2r46400_cw_1.jpg
watches_styles,analog,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/watches_styles/analog/11-09-2017_timex_waterburychronograph_gunmetal_cream_tw2r38300_cw_1.jpg
watches_styles,analog,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/watches_styles/analog/11-09-2017_timex_xhorweeneasyreader40thanniversaryspecial_silverstonewhite_tw2r35700_th_1.jpg
watches_styles,analog,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/watches_styles/analog/11-11-2016_simplewatchco_dixonwatch_blackgold_nato_sw03-08_ah_1.jpg
watches_styles,analog,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/watches_styles/analog/11-11-2016_simplewatchco_earlwatch_blackolivenato_sw02-05_cj_1.jpg
watches_styles,analog,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/watches_styles/analog/11-11-2016_simplewatchco_earlwatch_blacktan_croc_sw02-06_ah_1.jpg
watches_styles,analog,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/watches_styles/analog/11-11-2016_simplewatch_cokent38watch_blackwhiteblack_sw01-26_cj_1_2.jpg
watches_styles,analog,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/watches_styles/analog/11-12-2017_instrmnt_k-31watch_silver_grey_k31-lg_hh_1.jpg
watches_styles,analog,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/watches_styles/analog/11-12-2017_instrmnt_k-61watch_gunmetal_black_k-61-gb_hh_1.jpg
watches_styles,analog,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/watches_styles/analog/11000141-1.jpg
watches_styles,analog,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/watches_styles/analog/11000144-2.jpg
watches_styles,analog,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/watches_styles/analog/12-10-2016_timex_waterburychronowatch_steel_cream_abt031_ah_1.jpg
watches_styles,analog,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/watches_styles/analog/13-04-2015_mwc_g10-silver_navy_1_bm.jpg
watches_styles,analog,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/watches_styles/analog/13-04-2015_mwc_g10-silver_tricolore_1_bm.jpg
watches_styles,analog,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/watches_styles/analog/13-04-2015_mwc_g10-stealth_highvis_1-1_bm.jpg
watches_styles,analog,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/watches_styles/analog/14-04-2017_timex_archiveacadiawatch_black_abt118_sh_1.jpg
watches_styles,analog,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/watches_styles/analog/14-04-2017_timex_archiveacadiawatch_greenblack_multi_abt121_ah_1.jpg
watches_styles,analog,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/watches_styles/analog/14-04-2017_timex_archiveacadiawatch_green_black_abt120_sh_1.jpg
watches_styles,analog,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/watches_styles/analog/14-04-2017_timex_archiveacadia_watch_blue_abt119_cj_1.jpg
watches_styles,analog,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/watches_styles/analog/14-04-2017_timex_archivecampermk1watch_black_tw2r13800_eh_1.jpg
watches_styles,analog,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/watches_styles/analog/14-04-2017_timex_archivecampermk1watch_blue_tw2r13900_eh_1.jpg
watches_styles,analog,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/watches_styles/analog/14-04-2017_timex_archivecampermk1watch_greenblack_tw2p88400_eh_1.jpg
watches_styles,analog,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/watches_styles/analog/14-04-2017_timex_archivediveroceanwatch_beadblastedblack_green_abt144_eh_1.jpg
watches_styles,analog,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/watches_styles/analog/14-04-2017_timex_archivescoutbrookwatch_steelblackavio_abt112_cj_1.jpg
watches_styles,analog,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/watches_styles/analog/14-04-2017_timex_archivescoutbrookwatch_steelblack_armygreen_abt111_ah_1.jpg
watches_styles,analog,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/watches_styles/analog/14-04-2017_timex_archivescoutbrookwatch_titanblackslate_abt113_eh_1.jpg
watches_styles,analog,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/watches_styles/analog/14-04-2017_timex_archivescoutbrookwatch_titan_black_coyote_abt114_ja_1.jpg
watches_styles,analog,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/watches_styles/analog/14-04-2017_timex_archivescoutchronowatch_beadblasted_black_olive_abt107_hh_1.jpg
watches_styles,analog,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/watches_styles/analog/14-04-2017_timex_archivescoutchronowatch_beadblasted_black_slate_abt108_ja_1.jpg
watches_styles,analog,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/watches_styles/analog/14-04-2017_timex_archivewaterburychronowatch_silverblackarmygreen_abt105_eh_1.jpg
watches_styles,analog,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/watches_styles/analog/14-04-2017_timex_archivewaterburyunitedwatch_steelcream_brown_abt116_ah_1.jpg
watches_styles,analog,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/watches_styles/analog/14-04-2017_timex_archivewaterburyunitedwatch_steel_black_abt115_ah_1.jpg
watches_styles,analog,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/watches_styles/analog/14-04-2017_timex_archiveweekenderchronowatch_steelcream_green_abt134_ah_1.jpg
watches_styles,analog,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/watches_styles/analog/14-04-2017_timex_archiveweekenderchronowatch_steel_blue_abt135_ah_1.jpg
watches_styles,analog,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/watches_styles/analog/14-07-2017_braun_bn0211watch_silverwhite_bn0211slbtg_th_1x.jpg
watches_styles,analog,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/watches_styles/analog/15-04-2016_larssonjennings_cmwatch_anthracite_mb_1.jpg
watches_styles,analog,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/watches_styles/analog/15-04-2016_larssonjennings_laderwatch_morkt_mb_1.jpg
watches_styles,analog,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/watches_styles/analog/15-04-2016_larssonjennings_litenwatch_rosegold_mb_1.jpg
watches_styles,analog,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/watches_styles/analog/15-04-2016_larssonjennings_saxonsiiiwatch_gold_mb_1.jpg
watches_styles,analog,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/watches_styles/analog/15-04-2016_larsson_jennings_cmwatch_rosegold_tc_1.jpg
watches_styles,analog,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/watches_styles/analog/15-04-2016_larsson_jennings_cmwatch_silver_black_hh_1.jpg
watches_styles,analog,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/watches_styles/analog/15-04-2016_larsson_jennings_laderwatch_cyan_dw_1.jpg
watches_styles,analog,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/watches_styles/analog/15-04-2016_larsson_jennings_laderwatch_grey_dw_1.jpg
watches_styles,analog,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/watches_styles/analog/15-04-2016_larsson_jennings_saxonsiiiwatch_black_dw_1.jpg
watches_styles,analog,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/watches_styles/analog/15-04-2016_larsson_jennings_saxonsiiiwatch_rosegold_dw_1.jpg
watches_styles,analog,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/watches_styles/analog/15-04-2016_larsson_jennings_saxonsiiwatch_navy_dw_1.jpg
watches_styles,analog,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/watches_styles/analog/15-09-2015timex_weekenderchronooversized_blue_tan_1.jpg
watches_styles,analog,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/watches_styles/analog/15_12_2015_instrmnt01watch_rosegold_brown_amc_1.jpg
watches_styles,analog,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/watches_styles/analog/16-04-2015_uniformwares_c35serieswristwatch_polishedsteel_blackleather_1.jpg
watches_styles,analog,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/watches_styles/analog/16-04-2015_uniformwares_c35serieswristwatch_polishedsteel_tanleather_1.jpg
watches_styles,analog,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/watches_styles/analog/16-04-2015_uniformwares_c35serieswristwatch_pvdrosegold_brownleather_1.jpg
watches_styles,analog,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/watches_styles/analog/16-04-2015_uniformwares_c35serieswristwatch_pvdsatingold_blackleather_1.jpg
watches_styles,analog,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/watches_styles/analog/16-04-2015_uniformwares_c40calendarwristwatch_brushedsteel_brownleather_1_1.jpg
watches_styles,analog,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/watches_styles/analog/16-04-2015_uniformwares_c40calendarwristwatch_polishedsteel_blackleather_1.jpg
watches_styles,analog,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/watches_styles/analog/16-04-2015_uniformwares_c40calendarwristwatch_pvdrosegold_brownleather_1.jpg
watches_styles,analog,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/watches_styles/analog/16-04-2015_uniformwares_c41serieschronographwristwatch_pvdgrey_brownleather_1.jpg
watches_styles,analog,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/watches_styles/analog/16-04-2015_uniformwares_c41serieschronographwristwatch_pvdrosegold_blackrubber_1.jpg
watches_styles,analog,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/watches_styles/analog/16-04-2015_uniformwares_m37serieswristwatch_brushedsteel_brownleather_1.jpg
watches_styles,analog,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/watches_styles/analog/16-04-2015_uniformwares_m40seriescalendarwristwatch_brushedsteel_blackleather_1.jpg
watches_styles,analog,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/watches_styles/analog/16-04-2015_uniformwares_m40seriescalendarwristwatch_pvdrosegold_blackleather_1.jpg
watches_styles,analog,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/watches_styles/analog/16-04-2015_uniformwares_m42serieschronographwristwatch_polishedsteel_blackleather_1.jpg
watches_styles,analog,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/watches_styles/analog/16-04-2015_uniformwares_m42serieschronographwristwatch_pvdblack_blackleather_1.jpg
watches_styles,analog,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/watches_styles/analog/16-04-2015_uniformwares_m42serieschronographwristwatch_pvdrosegold_brownleather_1.jpg
watches_styles,analog,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/watches_styles/analog/16-04-2015_uniformwares_m42serieschronographwristwatch_pvdrosegold_greyrubber_1.jpg
watches_styles,analog,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/watches_styles/analog/16-10-2017_timexarchive_navioceanwatch_blastedsteelblack_green_abt179_sh_1.jpg
watches_styles,analog,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/watches_styles/analog/16-10-2017_timex_archiveacadiametropoliswatch_greenblack_green_abt182_ah_1.jpg
watches_styles,analog,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/watches_styles/analog/16-10-2017_timex_archiveacadiametropoliswatch_green_black_abt181_sh_1.jpg
watches_styles,analog,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/watches_styles/analog/16-10-2017_timex_archiveacadiawatch_blue_abt163_eh_1.jpg
watches_styles,analog,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/watches_styles/analog/16-10-2017_timex_archiveacadiawatch_greenblack_abt164_th_1.jpg
watches_styles,analog,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/watches_styles/analog/16-10-2017_timex_archiveacadiawatc_black_abt162_eh_1.jpg
watches_styles,analog,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/watches_styles/analog/16-10-2017_timex_archivenaviharbourwatch_black_abt156_eh_1.jpg
watches_styles,analog,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/watches_styles/analog/16-10-2017_timex_archivenavioceanwatch_beadblasted_blue_abt154_ah_1.jpg
watches_styles,analog,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/watches_styles/analog/16-10-2017_timex_archivenavioceanwatch_steeblack_brown_abt153_ah_1.jpg
watches_styles,analog,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/watches_styles/analog/16-10-2017_timex_archivewaterburyunitedwatch_steelblack_slate_abt159_ah_1.jpg
watches_styles,analog,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/watches_styles/analog/16-10-2017_timex_archivewaterburyunitedwatch_steelblueballisticnylon_abt161_cj_1.jpg
watches_styles,analog,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/watches_styles/analog/16-10-2017_timex_archivewaterburyunitedwatch_steel_cream_abt160_sh_1.jpg
watches_styles,analog,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/watches_styles/analog/16-11-2016_timex_archivescoutbrookwatch_steelblack_ochre_abt073_th_1.jpg
watches_styles,analog,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/watches_styles/analog/16-11-2016_timex_archivewaterburychronowatch_black_abt001_th_1.jpg
watches_styles,analog,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/watches_styles/analog/16-11-2016_timex_archivewaterburyunitedwatch_brown_indigoreversible_abt065_sh_1.jpg
watches_styles,analog,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/watches_styles/analog/16-11-2016_timex_archiveweekenderchronowatch_steelblue_abt091_cj_1.jpg
watches_styles,analog,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/watches_styles/analog/16-11-2016_timex_archiveweekenderchronowatch_steelcream_beige_abt090_th_1.jpg
watches_styles,analog,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/watches_styles/analog/16-11-2016_timex_archiveweekenderchronowatch_steelgreen_sand_abt092_gj_1.jpg
watches_styles,analog,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/watches_styles/analog/16-11-2016_timex_archivewestonavenuewatch_steel_black_abt089_sh_1.jpg
watches_styles,analog,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/watches_styles/analog/19-09-2016_techneinstruments_245merlinwatch_olivenylon_te-245-022_sh_1.jpg
watches_styles,analog,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/watches_styles/analog/19-09-2016_techneinstruments_246merlinwatch_blacknylon_te-246-023_cj_1.jpg
watches_styles,analog,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/watches_styles/analog/19-09-2016_techneinstruments_246merlinwatch_greynylon_te-246.021_cj_1.jpg
watches_styles,analog,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/watches_styles/analog/19-09-2016_techneinstruments_296merlinwatch_blackoiledleather_te-296-051l_jtl_1.jpg
watches_styles,analog,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/watches_styles/analog/19-09-2016_techneinstruments_296merlinwatch_khakicanvas_te-296-032_hh_1.jpg
watches_styles,analog,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/watches_styles/analog/20-06-2017_simplewatchco._explorewatch_black_sw05-21_ah_1.jpg
watches_styles,analog,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/watches_styles/analog/20-06-2017_simplewatchco_explorewatch_blackwhite_black_sw05-25_sh_1.jpg
watches_styles,analog,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/watches_styles/analog/20-06-2017_simplewatchco_explorewatch_silveroffwhite_sw05-23_mb_1.jpg
watches_styles,analog,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/watches_styles/analog/20-10-2017_uniformwares_m37wristwatch_brushedsilvertannappa_m37-bsi-02-nap-tan_mb_1.jpg
watches_styles,analog,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/watches_styles/analog/20-10-2017_uniformwares_m37wristwatch_brushedsteel_brownnappa_m37-bsi-02-nap-bro_mg_1.jpg
watches_styles,analog,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/watches_styles/analog/20-10-2017_uniformwares_m37wristwatch_brushedsteel_m37-bsi-02-bra-bsi_mg_1.jpg
watches_styles,analog,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/watches_styles/analog/20-10-2017_uniformwares_m37wristwatch_pvdblackblacknappa_m37-skk-01-nap-blk_th_1.jpg
watches_styles,analog,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/watches_styles/analog/20-10-2017_uniformwares_m37wristwatch_pvdblackblackrubber_m37-skk-01-nit-blk_th_1.jpg
watches_styles,analog,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/watches_styles/analog/20-10-2017_uniformwares_m37wristwatch_pvdblack_brownnappa_m37-skk-01-nap-bro_cw_1.jpg
watches_styles,analog,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/watches_styles/analog/20-10-2017_uniformwares_m37wristwatch_pvdgreytannappa_m37-sgr-01-nap-tan_th_1.jpg
watches_styles,analog,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/watches_styles/analog/20-10-2017_uniformwares_m37wristwatch_pvdgrey_blueleather_m37-sgr-01-nit-blu_cw_1.jpg
watches_styles,analog,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/watches_styles/analog/21-10-2015_timex_weekenderchronooversized_cream_green_dw_main.jpg
